pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
5,3572,7,0,0,0,0,0,0,0,0,0,1,ACK,https://doi.org/10.1016/0142-694X(82)90040-0,e44
5,3572,7,0,0,0,0,0,0,0,0,0,1,ACK,"; Bryan Lawson,",e44
5,3572,7,0,0,0,0,0,0,0,0,1,1,ACK,How Designers,e44
5,3572,7,0,0,0,0,0,0,0,0,1,1,ACK,Think: The Design Process Demystified,e44
5,3572,7,0,0,0,0,0,0,0,0,0,1,ACK,"(London: Architectural Press,1980); Peter G. Rowe,",e44
5,3572,7,0,0,0,0,0,0,0,0,1,1,ACK,Design Thinking,e44
5,3572,7,0,0,0,0,0,0,0,0,0,1,ACK,"(Cambridge, MA: MIT Press,1987).",e44
5,3883,7,0,0,0,0,0,0,0,0,0,1,ACK,"9  Keith J. Holyoak and Kyunghee Koh, “Surface and Structural",e44
5,3893,7,0,0,0,0,0,0,0,0,0,1,ACK,"Similarity in Analogical Transfer,” abstract,",e44
5,3893,7,0,0,0,0,0,0,0,0,1,1,ACK,Memory & Cognition,e44
5,3893,7,0,0,0,0,0,0,0,0,0,1,ACK,"15,no. 4 (1987): 332, DOI:",e44
5,3893,7,0,0,0,0,0,0,0,0,0,1,ACK,https://doi.org/10.3758/BF03197035,e44
5,3893,7,0,0,0,0,0,0,0,0,0,1,ACK,.,e44
6,5042,9,0,0,0,0,0,0,0,0,0,1,ACK,"Receiving commentary on this paper was not at allwhat my colleague, Heico Wesselius, and I expected",e44
6,5042,9,0,0,0,0,0,0,0,0,0,1,ACK,"when we wrote it. As early career researchers, we",e44
6,5042,9,0,0,0,0,0,0,0,0,0,1,ACK,consider it a privilege that a group of accomplishedscholars agreed to respond directly to our article.We also appreciate the opportunity to reply in a less,e44
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,"Among the four factors studied, the",e47
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,ﬂ,e47
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,ow rate of the tetrahy-droborate solution exerted the greatest in,e47
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,ﬂ,e47
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,uence on the reactionfor forming volatile copper species. This factor had a negative,e47
4,3286,7,0,0,0,0,0,0,0,0,0,0,ACK,"effect, which means that absorbances (chemometric response)",e47
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,Ten,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,tea,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,samples,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,from,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,different,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,parts,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,of,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,the,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,world,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,have,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,beenacquired,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,and,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,brought,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,into,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,solution,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,using,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,both,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,an,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,acid,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,digestionand,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,an,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,alkaline,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,"solubilization,",e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,and,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,also,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,preparing,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,a,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,conventionaltea,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,"infusion,",e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,as,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,described,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,in,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,Section,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,2,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,The,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,results,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,are,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,presented,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,inTable,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,"4,",e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,and,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,there,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,is,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,no,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,signiﬁcant,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,difference,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,between,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,the,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,resultsobtained,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,with,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,the,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,two,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,digestion/solubilization,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,procedures,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,on,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,a,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,95%conﬁdence,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,level.,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,The,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,ﬂuorine,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,content,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,in,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,the,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,different,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,tea,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,samples,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,(cid:2),e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,g,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,g,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,",",e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,but,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,with,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,no,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,detectable,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,ten-was,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,between,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,42,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,dency,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,for,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,the,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,different,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,brands,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,of,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,tea.,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,According,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,to,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,"expectation,the",e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,infusions,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,had,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,lower,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,ﬂuoride,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,content,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,with,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,an,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,extraction,e48
4,3282,7,0,0,0,0,0,0,0,0,0,0,ACK,rate,e48
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,The homogeneity at micro scale may be evaluated by means ofthe homogeneity factor,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,H,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,¼,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,S,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,(cid:3),e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,m,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,", in which",e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,S,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,is the sampling,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,uncertainty and,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,m,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,the sample mass [5]. Materials may beconsidered homogeneous when,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,H,e50
4,3288,7,0,0,0,0,0,0,0,0,0,0,ACK,is lower than 10. The 1575a,e50
7,5024,9,0,0,0,0,0,0,0,0,0,1,ACK,Acknowledgements,e1
6,4650,8,0,0,0,0,0,0,0,0,0,1,ACK,Acknowledgements,e4
4,3285,7,0,0,0,0,0,0,0,0,0,0,ACK,Acknowledgements,e6
5,3888,7,0,0,0,0,0,0,0,0,0,1,ACK,Acknowledgements,e8
4,2941,7,0,0,0,0,0,0,0,0,0,1,ACK,Acknowledgments,e9
5,3576,7,0,0,0,0,0,0,0,0,0,1,ACK,Acknowledgement,e10
