filename,top,Text
s19,1868,Synthesis of silver nanoparticles
s19,2038,Results and discussion
s19,3211,Fig. 2 a b
s19,4830,Concentration(mg/mL)
s19,5153,Conclusion
s19,5511,References
s20,550,Findings
s20,2027,Emulsification assay
s21,496,Background
s21,2228,Machine learning
s21,2311,Methods Dataset and descriptors
s21,3945,Results
s21,8191,Discussion
s21,8729,"Both these results lead to the conclusion that machinelearning algorithms and human experts predict aqueoussolubility  essentially  equally  well.  The  machine  learn-ers  had  access  to  over  a  hundred  descriptors  for  eachcompound,  essentially  infallible  memory,  and  the  abil-ity to implement intricately designed algorithmic proce-dures with fast and precise numerical calculations. Thusit  is  perhaps  surprising  that  they  were  unable  to  out-perform  humans  at  this  task.  Our  experiences  with  thisstudy,  however,  suggest  that  the  prediction  of  solubilityfor more than around 25 molecules in one sitting wouldbecome  an  onerous  task  for  most  humans,  whereas  acomputer  is  unlikely  to  complain  if  asked  to  make  pre-dictions  for  a  thousand  compounds.  Thus,  our  experi-mental  design  was  somewhat  contrived  to  minimise  themachines’ inherent advantage of an essentially unlimitedattention span."
s21,9803,Additional files
s21,9959,Publisher’s Note
s22,1284,Catalytic decomposition of formic acid
s22,1290,Catalytic decomposition of alcohols
s22,1789,Heterogeneous catalytic decomposition of formicacid
s22,2049,Homogeneous catalytic decomposition of formicacid
s22,3264,"generated, reaching"
s23,1416,"Hence, a catalytic system based on palladium supportedon magnesium aluminate spinel oxide was systematicallyinvestigated for its feasibility in the coupling reaction ofethylbenzene with nitrobenzene in a ﬁxed-bed reactor.However, to the best of our knowledge, the performance ofsupported Pd catalysts for the dehydrogenation of ethyl-benzene has not been reported. Here, we are demonstratingthe performance of dehydrogenation/hydrogenation activ-ity of Pd/MgAl O catalysts aiming at higher yield ofstyrene shifting thermodynamic equilibrium by removingthe in situ produced hydrogen for hydrogenation of nitro- benzene. This results in the formation of another usefulsecondary product (aniline) simultaneously. This avoidsadditional cost of hydrogen purchasing, transportation andstorage for secondary reaction."
s23,1790,Experimental
s23,3246,Concentration of ethylbenzene (ppm)
s23,7207,Conclusion
s24,598,Background
s24,1222,Methods
s24,2909,Results and discussion
s24,3521,12
s24,3541,BG (100%)
s24,3545,10
s24,3555,RS (100%)
s24,3568,8
s24,3570,RS+BG (25:75)
s24,3584,RS+BG (50:50)
s24,3592,6
s24,3598,RS+BG (75:25)
s24,3615,4
s24,3639,2
s24,3662,0
s24,3674,24 48 7296Growth time (h) 120 144 168
s24,4951,0
s24,5652,250
s24,7338,9
s24,8849,Table 4 Enzymatic saccharification of mild alkali and dilute acid pretreated lignocellulosic biomass residues
s24,9959,Conclusion
s24,10784,Submit your manuscript to ajournal and beneﬁ t from:
s25,514,Background
s25,1244,Bacterial strains and culture conditions
s25,1258,"The  bacterial  strains  used  in  this  study  are  listed  inTable 1. Gene cloning was performed in E. coli DH5α and B.  subtilis strain  PT5  containing  the  T7  RNA  polymer-ase for gene expression driven by the T7 promoter (Chenet al. 2010). For DNA manipulation, E. coli were grown in10 mL of Luria–Bertani (LB) medium in a 125-mL shakeflask,  and  cell  densities  were  determined  through  theoptical density at 600 nm  (OD 600 ). For keratinase produc-tion,  recombinant B.  subtilis strains  were  cultured  over-night at 37 °C and inoculated into a 250-mL shake flaskcontaining fresh LB medium (30 mL) with cell density ofOD 600 = 0.1,  and  then  incubated  in  an  orbital  shaker  at200  rpm  and  37  °C  for  24  h.  For  the  selection  of E.  coli harboring plasmids or B. subtilis integrants, the mediumwas supplanted with antibiotics ampicillin (50 µg/L for E.coli ) and erythromycin (10 µg/L for B. subtilis )."
s25,1820,Table 1  Strains and plasmids used in this study
s25,2012,pDMT Integration vector contains by  P and pDMT with full‑length gene
s25,2421,Batch fermentation
s25,2661,Table 2  Primers used in this study
s25,2757,Keratinase isolation from B4and production of recombinant keratinase
s25,3263,"With  feather  powder  as  the  substrate,  the  highest  KerPactivity was observed at pH 9.0, (Fig. 1a) and the enzymeretained complete activity at pH 7–8 after 48 h of storage"
s25,3510,a a
s25,3553,%
s25,3554,80
s25,3555,% 80
s25,3565,R
s25,3587,60
s25,3588,60
s25,3612,R
s25,3619,40
s25,3621,40
s25,3684,0
s25,3687,0
s25,3693,5 6 7 1 0 11 12 89 pH
s25,3699,30 40 50 60 Temperature ( C) 70 80 90
s25,3724,120
s25,3730,b
s25,3742,120
s25,3748,b
s25,3769,100
s25,3770,%
s25,3772,%
s25,3796,80
s25,3823,60
s25,3913,Time (h)
s25,3914,Time (min)
s25,5428,500
s25,5452,U
s25,5645,Time (hr)
s26,1826,r r r r r r r r
s26,9420,r r
s26,9899,Conclusions
s27,523,Keywords:
s27,559,Background
s27,1518,Results
s27,1831,2
s27,1832,1
s27,1866,. . .
s27,2029,5
s27,2101,0.75 1
s27,2104,6
s27,2144,0.69 2
s27,2158,% matched
s27,3813,a b
s27,6228,d
s27,6229,c
s27,7299,Discussion
s27,8944,Conclusions
s27,9388,Methods Development of an algorithm to enumerate hypotheticalnatural product structures Tailoring reaction detection and execution
s27,9712,Linear structure generation
s27,9916,Generation of modified structures
s27,10457,Comparison of modified and original structures
s27,10601,Generation of chemical fingerprints
s27,10649,Statistical analysis
s27,11069,Additional files
s28,5544,Methods
s28,6401,"20. Bodek KH, Kufelnicki A: Protolytic and Complexing Properties of MicrocrystalineChitosan with Co(II), Zn(II), and Cu(II) Ions. 1995, 57: 645 – 651."
s29,450,"In India, 69.9 % population resides in rural areas (TheHindu 2011), where cow ( Bos indicus ) is major cattle andgenerates 9–15 kg dung/day (Werner et al. 1989; Brown2003). Waste is generally meant for discarding because itmay  act  as  a  source  of  pollution  (Pongrácz  and  Pohjola2004). However, if it is used in some other process suchas feedstock it may be considered as co-product (Brown2003).  People  in  Indian  villages  use  cow  dung  for  cook-ing purpose by direct burning. It is also used in plasteringof walls and floor in rural houses for providing insulationduring winter and summer. Application of smoke gener-ated from the burnt cow dung as mosquito repellent andsubsequent  ash  as  cleaning  agent  for  kitchen  utensils  isan  age  old  practice.  Accordingly,  different  usage  of  cowdung  by  village  peoples  reflect  the  native  knowledgeassociated with it. It also depict that cow plays an impor-tant role in village economy and has high socio-economicvalue (Dhama et al. 2005a)."
s29,2167,Agriculture management
s29,5531,Conclusions
s30,593,Keywords
s30,1313,12 ps M (cid:3) W 12 ps P (cid:3) Srise
s30,1417,where V is the voltage between electrodes and L is thedistance between electrodes.
s30,1546,Swirl centrifugal ﬁeld dehydration
s30,1885,Heater
s30,1887,Oilgauge
s30,2005,Fig. 1 Diagram of technological process of three-ﬁeld coupling dehydration
s30,2033,Technological process of three-ﬁeld dehydration
s30,2856,Fig. 3
s30,3911,ANSYS numerical particle residence time results of the two kinds of pipe diameters
s30,5153,Conclusion
s30,5439,Acknowledgments
s31,505,Keywords:
s31,541,Background
s31,1110,"The  experiment  was  carried  out  at  the  Pondicherry  Uni-versity, Puducherry, India, which is located along the east-ern  coast  of  the  South  India  (11°  56 ′ N,  79°  53 ′ E).  This region experiences hot summers, with maximum day tem-perature  35–38  °C,  during  March–July  and  mild  wintersduring  December–February  (maximum  day  temperature29–32 °C). The average annual rainfall is about 1300 mm,concentrated mainly during October–December but witha  few  rainy  days  occurring  in  July–August  and  Januaryas  well.  The  study  was  conducted  during  February–Maywhich  is  ideal  for  growing  ladies  finger  in  the  study  area(ICAR  2011).  The  vermicompost  used  in  the  experimentwas  produced  from  parthenium  leaves,  which  were  col-lected  from  the  vicinity  of  Pondicherry  University  cam-pus. The leaves were washed to remove the adhering soiland subjected to the earthworm species Eisenia foetida inpulse-fed, high-rate vermireactors, as detailed by Nayeem-Shah (2014), and Nayeem-Shah et al. (2015). There was nopre-composting or any manure supplementation. The ver-micast  was  periodically  harvested  in  each  pulse  and  thisprecisely  quantifiable  product  of  the  earthworm  actionwas  deemed  as  vermicompost  (Abbasi  et  al.  2009,  2015).The characteristics of the vermicompost are detailed ear-lier by Hussain et al. (2016a, b)."
s31,2661,"Table 1  Seed germination, plant growth, flowering, and disease incidence in ladies finger plants grown in soil fortifiedwith different concentrations of parthenium vermicompost"
s31,3211,0 t/ha (control) 2.5 t/ha 3.75 t/ha 5 t/ha
s31,3595,A B
s31,3742,Vermicompost concentra(cid:12)on (t/ha) Vermicompost concentra(cid:12)on (t/ha)
s31,3768,C D
s31,3797,mm
s31,3817,m
s31,3919,Vermicompost concentra(cid:13)on (t/ha) Vermicompost concentra(cid:13)on (t/ha)
s31,3943,E
s31,4789,22 76
s32,452,Conclusion:
s32,515,Keywords:
s32,1374,Experimental
s32,1856,Chemicals and samples
s32,2002,"A  9942  mg/L  stock  standard  solution  of  caffeine  wasprepared  by  dissolving  0.5  g  of  standard  caffeine  with40  g  of  distilled  water  and  diluted  to  final  weight  of50.29  g  in  100  mL  volumetric  flask.  Working  standardswere  prepared  by  weighing  1.00,  2.01,  3.017,  4.023,  5.03and  6.035  g,  respectively,  aliquots  of  the  stock  stand-ard  solution  were  transferred  into  separate  volumetricflasks  (25  mL).  All  the  aliquots  were  diluted  to  10  g  offinal  weight  of  the  solution  with  distilled  water  to  pro-duce concentrations of 1000, 2000, 3000, 4000, 5000 and6000 mg/L standard solution, respectively, for the FT-IR-ATR  calibration  measurement.  The  maximum  peak  ofabsorption  of  the  aqueous  solution  of  standard  caffeinewas  obtained  by  scanning  the  standard  solution  from4000-400  cm and  the  spectrum  over  the  wavenumberrange  (2825–2982)   cm with  a  good  absorption  spec-trum  of  standard  caffeine  was  selected  for  quantitativedetermination."
s32,2024,Sample preparation
s32,2228,Standard caffeine solutions for NIR spectroscopy
s32,2323,Results and discussion Determination of caffeine content by FT‑IR‑ATR method
s32,2408,Standard caffeine solutions for fluorescence spectroscopy
s32,5652,Comparison of results obtained by three newly developed methods for caffeine determination
s33,1334,Experimental
s33,1884,Conversion methanol ¼ (cid:3) 100 wt %
s33,2067,Results and discussion
s33,2093,Structure properties
s33,3097,Fig. 2
s33,3500,(a)
s33,3615,(b)
s33,3690,(d)
s33,3692,(c)
s33,5155,Table 4
s33,5447,Fig. 7
s33,5599,Conclusion
s34,2001,"The runs were conducted in a trickle bed reactor. The liquid feedstock was continuously fed into the reactor usinga Series II high-pressure pump operating in the mode ofvolumetric ﬂow. A detailed description of the catalytic testprocedure is given elsewhere [7]. Brieﬂy, after ﬁnishing thesulﬁdation process, the feedstock was switched at 220 (cid:3) Cand the desirable reaction pressure and temperature(340 (cid:3) C), liquid hour space velocity (0.6–1.2 h ) and H /oil volume ratio (400 N L/L). Sulfur and nitrogen analysisin the hydrotreated products was carried out on ANTEK9000VNS instrument as was previously described. Thequalitative analysis of sulfur content in the liquid productwas carried out using a GC with a sulfur-speciﬁc detector(ﬂame-photometric detector)."
s34,2846,Fig. 2
s34,2878,- 1 4 2 - 2 3 2 4 3 3 - 1 - 1 - 1
s34,3247,Time / min
s35,954,Greek Symbols
s35,1253,Abbreviations
s35,1377,Introduction
s35,2153,Fig. 2
s35,2976,Framework and mathematical model formulation
s35,3931,Methodology of the framework application
s35,5155,Table 1
s36,505,Acknowledgements
s37,469,The oxazolopyridine structure can be found in somecompounds such as I and that showed moderate acti-vation of SIRT1 and also in 6-benzoylbenzoxazolinone (Fig. 1) which has high analgesic activity comparable toindomethacin.
s37,593,Keywords
s37,1239,Scheme 1
s37,1273,Table 1
s37,1435,Results and discussion
s37,1534,3 5
s37,1547,1 2
s37,2008,Entry Product Yield (%) m.p ( (cid:3) C) m.p
s37,2082,5a
s37,2319,5e
s37,2858,Fig. 2
s37,2996,2 6 5
s37,3205,Fig. 3
s39,1258,and utility in drug discovery. Drug Discov Today 10:e387–e394
s39,1446,Conclusion
s40,471,"Renal  function  is  best  studied  with  accurate  measure-ment  of  glomerular  filtration  rate  (GFR)  in  pre-clinicalstudies,  clinical  practice  and  clinical  trials  [1–3].  Inulin[4, 5] and creatinine [6, 7] clearances are accepted refer-ence  standards  for  determining  GFR  but  are  expensiveand  laborious.  Colorimetric  assays  are  used  to  detectInulin, which is very expensive and also in very short sup-ply and many problems with the assay [8]. 24-h creatinineclearance overestimates GFR in patients with poor renalfunction  and  a  variety  of  other  glomerular  diseases  anddrugs  can  make  creatinine  clearance  and  serum  creati-nine a poor markers of GFR estimation [9, 10]. GFR esti-mated from serum creatinine using prediction equationsmay  result  in  unpredictable  error  when  the  diagnosisof  chronic  kidney  disease  is  unknown  [1–3,  6,  7,  11–23].  Cystatin  C,  a  low  molecular  weight  protein  that  is"
s40,594,"Recently,  several  high-performance  liquid  chromatog-raphy  (HPLC)  techniques  have  been  published  for  theanalysis of IOT in serum and urine, but are not withoutproblems [8, 39–46]. Initial methods for sample prepara-tion consisted of several time-consuming extraction andevaporation  steps.  Also,  the  sensitivity  of  some  of  thepreviously  reported  assays  is  not  great,  for  example,  anHPLC–UV method published by Farthing et al. had a lin-ear range for the detection of IOT in plasma from 10 to50 µg/mL [40]. Later developed procedures reduced sam-ple preparation to a single precipitation step or an ultra-filtration step prior to analysis. LC–MS methods are also"
s40,1314,Experimental
s40,1543,Apparatus and chromatographic conditions
s40,1820,Phosphate buffer
s40,2661,Linearity
s40,2709,Subjects
s40,2853,Recovery
s40,2900,Results and discussion Chromatography
s40,2925,Stability
s40,3685,Fig. 1
s40,3739,Linearity
s40,3740,Table 1  Different stages of renal function
s40,3959,Table 2  Summary of assay validation results
s41,1222,Experimental procedures and products separation
s41,1446,Experimental
s41,2104,Characterization
s41,2331,Results and discussion
s41,2730,Effect of hydrogen initial pressure
s41,2840,Effect of time
s41,3910,5 16.66 34.06
s42,488,Conclusions:
s42,527,Keywords:
s42,563,Background
s42,1820,Table 1  Statistics of the corpora
s42,2149,Method
s42,2830,Bag‑of‑Ngram features
s42,2951,Bag‑of‑words features
s42,3563,Fig. 5
s42,3793,Shortest path features
s42,3911,⇒
s42,5659,Table 5  Evaluation of CID results
s42,6149,Error analysis
s43,594,aldehydes
s43,681,Materials and characterization
s43,949,O
s43,2704,4b
s43,2904,Results and discussion
s43,3092,Fig. 3
s43,3729,Fig. 5
s43,3958,4a
s43,4597,Open Access
s43,5312,30
s43,5422,17
s43,5442,74
s44,487,Keywords:
s44,535,Introduction
s44,1205,Experimental Chemicals and reagents
s44,1820,Specificity
s44,2216,Stability
s44,2853,Method validation
s44,3695,Day of analysis MST measured concentration
s44,3711,LQC (15 ng/mL) MQC (50 ng/mL) HQC (150 ng/mL)
s44,3911,14.63 46.68 148.79
s45,492,Conclusions: Keywords:
s45,626,Background
s45,1248,Patent compounds
s45,1254,→
s45,2126,Results
s45,2139,compounds
s45,2146,→
s45,4785,9
s45,5814,"InChI  currently  recognises  mobile  protons,  however  it  does  not  supportseveral other ways of tautomeric H migration. In particular, these are keto-enol and long-range tautomerisms [23]."
s45,8819,→
s45,8996,Conclusions
s45,9911,Chemistry
s46,593,Electronic supplementary material
s46,1371,Experimental
s46,1864,Catalysts characterization
s46,2112,Results and discussion
s46,2138,Catalysts activity evaluation and reaction metrics Catalyst characterization
s46,3066,Fig. 1 a b
s46,3689,Fig. 2
s46,3909,"Selectivity of products at 1073 K as function of ð ¼ 22 : 82 kPa), selectivity of products at 1073 K as functionof ð ¼ 22 : 82 kPa)"
s46,6400,(MARI) range of
s46,8635,¼ ð h Þ : Þð h ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ p
s46,8763,Appendix A
s46,9029,References
s47,1030,Methods
s47,3521,a
s47,3524,b
s47,3696,d
s47,3697,c
s47,5601,c
s47,7312,Table 2 Fermentation performance under various operation modes with corn and cassava substrates
s47,8839,Conclusions
s47,9055,Appendix
s47,10784,Submit your manuscript to ajournal and beneﬁ t from:
s48,455,"Aspergillus  terreus strain  ZYL050009  was  isolated  fromsoil  samples  collected  from  the  yew  planting  base  atGuilin,  China.  The  isolate  was  identified  by  amplifica-tion of the nuclear ribosomal internal transcribed spacer(ITS) region, using the primers ITS1 (5 ′ -TCC GTA GGTGAA  CCT  GCG  G-3 ′ )  and  ITS  4  (5 ′ -TCC  TCC  GCTTAT  TGA  TAT  GC-3 ′ )  (White  et  al.  1989).  The  ampli-cons  were  sequenced,  and  alignments  were  performedusing  BLASTN  algorithm.  Reference  sequences  withthe highest identity were selected and imported into the open source software MEGA 7.0 (Kumar et al. 2016). For the  phylogenetic  analysis,  tree  constructions  were  donewith the software MEGA 7.0 using the neighbor-joiningmethod  (Hall  2013).  Bootstrap  analysis  was  done  using1000-times resampled data."
s48,1390,Fig. 1
s48,1884,ATCC 1012
s48,2011,0.0050
s48,2024,Fig. 2
s48,2061,Results and discussion
s48,2112,3
s48,2232,2 2 3 3
s48,2744,Conclusions
s48,2877,"Parshikov IA, Muraleedharan KM, Avery MA, Williamson JS (2004) Transforma-"
s49,1027,max [s ]
s49,1029,set B
s49,1045,B1 B2 B3
s49,1063,set A
s49,1075,A1
s49,1095,∈ ∈
s49,1820,"Table 2  Similarity  matrix  between  the  elements  of  sets  Aand B of the second case study; in the last column and row,the  Hausdorff-like  similarity  contributions  of  all  the  indi-vidual elements are reported"
s49,1975,References
s49,2108,Conclusions
s50,1542,Biosorption from the substrates
s50,2227,Factors affecting the biosorption process
s50,3693,Heavy metals and enzyme regulation
s50,3849,Conclusion
