filename,top,Text
m36,5150,Figure 2. a b
m36,6125,Figure 3. a b c d
m36,6861,Figure 4.
m36,8752,Conﬂicts of Interest:
m36,9240,1998
m36,9383,2007
m36,10223,2010
m37,5978,c
m37,6900,Figure 3. a b c
m37,8435,a b
m37,9401,a b
m37,10216,Figure 7.
m37,12805,el
m4,2222,Figure 1.
m4,4785,Figure 2.
m4,5738,Figure 3.
m4,6122,Figure 4.
m4,6741,Figure 5.
m4,7663,Figure 6.
m4,9406,Figure 8.
m40,2219,Items Speciﬁcation SK-90
m40,3100,Table 3.
m40,3124,Items Saturation/% Aromatic/% Colloid/% Asphaltene/%
m40,3138,Test Results 3.8 26.4 14.6 55.2
m40,3365,Table 4.
m40,3388,A: Shearing Temp./ C
m40,3390,Runs B: Shearing Time/min C: Shearing Rate/rpm Combinations
m40,5244,Figure 2.
m40,5730,25 C Penetration 10 C Ductility 135 C RV
m40,5732,Combinations Softening Point Correlation Degree
m40,6544,Table 8.
m40,8349,Figure 4.
m40,9240,Figure 6.
m40,11285,2
m40,11287,g c/ e G
m41,4390,Figure 2.
m41,5151,Figure 3.
m41,6933,Acknowledgments: Disclaimer:
m41,7026,Author Contributions: Author Contributions:
m41,7664,1997
m41,7883,2009
m42,3931,Figure 1. a b c d e
m42,5070,Figure 2. a b c d
m42,6877,Figure 4. a c d f g i e
m42,8759,Supplementary Materials:
m42,8816,Acknowledgments:
m42,9230,2016 2015
m42,10223,2001
m43,4261,Figure 3. a b c d e f g h
m43,5651,Author Contributions:
m43,5677,Conﬂicts of Interest:
m43,5824,2016 2015 2016 2016 2016
m43,5941,2016
m43,5966,2015
m43,6096,2013
m43,6121,2014
m43,6147,2013
m43,6449,"Germanene. , , 113–118."
m43,6591,2015
m43,6900,2009
m43,6914,2010
m43,6965,2011 2016
m43,7004,2013
m43,7055,2005
m43,7470,2013
m43,7521,2014
m43,7883,2011
m44,2459,Figure 1.
m44,4071,Figure 3.
m44,9230,1999
m45,3877,Table 2.
m45,5753,Table 5.
m45,5934,Concrete Type
m45,5939,Test Method
m45,5941,Feature
m45,5942,Unit
m45,5948,CGA-PC CGA-AC CCA-PC CCA-AC
m45,6960,Figure 2. a b
m45,7475,Figure 3.
m45,12283,2016
m46,5190,Table 2.
m46,5228,Parameter Present Model TAHX of TASHE [2] Error (%)
m46,6542,Figure 2.
m46,7045,a b
m46,7052,Figure 3.
m47,7006,5
m48,1620,Table 2.
m48,1645,Property Value
m48,2566,2016 Figure 1 a b c d
m48,3196,2016
m48,3884,Figure 2.
m48,4113,Figure 3.
m48,5822,Table 6.
m48,5847,Mixed SSPCM (CoconutOil: n -hexadecane) First Peak of DerivativeWeight ( C) Second Peak ofDerivative Weight ( C) Total DecompositionRate (%)
m48,6593,Figure 6.
m48,7012,Author Contributions:
m48,7049,Conﬂicts of Interest:
m48,7725,2011 2014
m48,7880,2008 2012
m48,8439,2012
m49,6938,Figure 6.
m49,8712,Acknowledgments:
m49,8749,Author Contributions:
m49,10267,1996
m49,11102,2010
m5,6092,Figure 1.
m5,6578,Figure 2.
m5,7021,Figure 3.
m5,7673,Figure 5.
m5,7896,Figure 6.
m5,8460,Figure 7.
m5,8820,Figure 8.
m50,7888,Figure 2.
m6,1692,Figure 1.
m6,2081,Figure 2.
m6,2250,Figure 3.
m6,2558,Figure 4.
m6,3002,Figure 5.
m6,3880,Figure 6.
m6,4078,Figure 7.
m6,5258,Figure 8.
m6,5675,Figure 9.
m6,5921,Figure 10.
m6,6128,Figure 11.
m6,6537,Figure 12.
m6,6717,Figure 13.
m6,7032,Figure 14.
m6,7486,Figure 15.
m6,7722,Figure 16.
m6,8445,Figure 17.
m7,3904,Figure 2.
m7,4326,Figure 3.
m8,4271,Figure 1.
m8,5096,Figure 3.
m8,5849,Figure 4.
m8,6913,Figure 5.
m8,8437,Figure 6.
m9,3484,Figure 1.
m9,4858,Figure 2.
m9,5224,Figure 3.
m9,6967,Figure 5.
m9,10228,Figure 6.
m9,11095,Figure 7.
m9,12282,Figure 8.
