pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,A Risk-Scoring Feedback Model for Webpages and Web UsersBased on Browsing Behavior,a33
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,DIG: A Dynamic Invariant Generator for Polynomialand Array Invariants,a34
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,Learning User Attributes via Mobile Social Multimedia Analytics,a35
1,150,13,0,0,0,0,0,0,0,0,0,1,TI,Low Distortion Embeddings for Edit Distance,a36
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,Transfer Learning for Behavior Ranking,a37
1,84,11,0,0,0,0,0,0,0,0,0,1,TI,8,a38
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,Fast and Accurate Time-Series Clustering,a38
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,"DBSCAN Revisited, Revisited:Why and How You Should (Still) Use DBSCAN",a39
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,Key Factors for Adopting Inner Source,a40
1,116,11,0,0,0,0,0,0,0,0,0,1,TI,3,a41
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,Modeling and Verifying Hierarchical Real-Time Systems UsingStateful Timed CSP,a41
1,150,13,0,0,0,0,0,0,0,0,0,1,TI,Optimal Probabilistic Fingerprint Codes,a42
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Detecting Inclusion Dependencies on Very Many Tables,a43
1,150,13,0,0,0,0,0,0,0,0,0,1,TI,Evolvability,a44
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,Community Detection with Topological Structure and Attributesin Information Networks,a46
1,128,11,0,0,0,0,0,0,0,0,0,1,TI,Daehr: A Discriminant Analysis Framework for ElectronicHealth Record Data and an Application to Early Detectionof Mental Health Disorders,a47
1,122,11,0,0,0,0,0,0,0,0,0,1,TI,1,a48
1,150,13,0,0,0,0,0,0,0,0,0,1,TI,Towards 3-Query Locally Decodable Codes ofSubexponential Length,a48
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,Fault Localization Prioritization: Comparing Information-Theoreticand Coverage-Based Approaches,a49
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Supervised Representation Learning with DoubleEncoding-Layer Autoencoder for Transfer Learning,a50
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,Facilitating the Transition from Use Case Models to Analysis Models:Approach and Experiments,a1
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Automatic Software Repair: A Bibliography,a2
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Metamorphic Testing: A Review of Challengesand Opportunities,a3
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,TriAL: A Navigational Algebra for RDF Triplestores,a4
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Sparse Passive-Aggressive Learning for Bounded OnlineKernel Methods,a5
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Bounded Query Rewriting Using Views,a6
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Designing a Query Language for RDF: Marrying Openand Closed Worlds,a7
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,A Survey on Reactive Programming,a8
1,160,11,0,0,0,0,0,0,0,0,0,1,TI,A Learning Theory Approach to Noninteractive Database Privacy,a9
1,130,14,0,0,0,0,0,0,0,0,0,0,TI,Declarative Probabilistic Programming with Datalog,a10
