filename,top,Text
s26,3053,r r
s26,3590,r
s26,6476,Co-crystals
s27,1518,"Modular  natural  products  can  be  characterized  by  anumber  of  structural  or  biosynthetic  features,  including the  nature  of  the  enzymatic  assembly  line  responsiblefor their biosynthesis (nonribosomal peptide, polyketide,or  hybrid),  their  size,  the  presence  or  absence  of  starterunits, their pattern of macrocyclization, and the action oftailoring reactions such as glycosylation, thiazole/oxazole"
s27,1929,3
s27,1937,4
s27,1972,010010010000100
s27,6477,P P τ P τ P
s27,7651,et al. J Cheminform  (2017) 9:46
s29,7651,et al. Bioresour. Bioprocess.  (2016) 3:28
s30,1072,Theories
s30,1154,k k C kD k
s30,1156,U U
s30,1158,U U U t
s30,1160,1 þ
s30,1309,Vacuum heating dehydration
s30,1412,P P
s30,1900,Buffertank(70L)
s31,4104,p
s31,4833,a
s32,2889,obtained  from  the  integrated  FT-IR-ATR  spectrum  byadding  the  peak  areas  integrated  separately.  Then  theintegrated  peak  area  versus  concentration  graph  (Fig.  2)was constructed.
s32,4517,vs
s33,1061,Catalyst characterization
s33,1559,n
s33,3097,open square open rectangle inverted ﬁlled triangle ﬁlled triangle ﬁlled circle ﬁlled square
s33,3865,open square inverted ﬁlled triangle ﬁlled triangle ﬁlled circle ﬁlledsquare
s33,4504,a b c d e f
s34,1061,Experimental
s35,2123,Low Pressure Steam
s35,3957,W W F
s37,1534,"To investigate the effect of temperature, the progress of reaction mixture was also studied under reﬂux condition. It was found that the reaction time was too long and twoproducts: the acylated product and oxazolo-[4,5- b ]pyri-dine derivatives were obtained. It could be concluded that"
s37,1978,b
s37,1982,b
s37,2258,5d
s37,3233,b
s37,3769,b
s37,4715,Catharanthus ro-seus
s37,4824,p
s38,1898,Results
s38,2069,+
s39,1321,9.
s40,1892,Sample preparation and extraction
s40,2264,Calculations
s40,3757,GFR (mL/min) Kidney function Stages
s40,5390,"Figure  3  shows  how  the  urine  IOT  concentrationchanged  over  time  after  a  single  injection  (1.5-mL Figure 5 shows a comparative concentration–time pro-file of 20 volunteers, where blood and urine was collected"
s40,6368,error bars
s40,7651,et al. Chemistry Central Journal  (2016) 10:80
s41,1011,NO 0.45 lignin 19.80
s41,4835,GC analysis
s41,5458,Open Access
s42,1837,Corpus Documents CID Pairs Unique
s42,7651,et al. J Cheminform  (2016) 8:53
s43,1133,1 CH CN (500 W)EtOH (500 W)CH CN (400 W) CH CN (500 W)CH CN (500 W)CH CN (500 W)CH CN (400 W)CH CN (400 W)CH CN (400 W)CH CN (400 W)CH CN (400 W)CH CN (300 W)CH CN (500 W)EtOH (400 W) – 30 12
s43,1145,p
s43,4793,trans
s43,5462,24 83 40
s44,1302,Chromatographic conditions
s44,1554,Validation of the method
s44,1928,Linearity and sensitivity
s44,4890,invitrot
s45,1875,Compound patents
s45,1882,→
s45,2126,Use case 1: patent
s45,4835,6
s45,5270,38.5
s45,5282,74.5
s45,5319,40.0
s45,5355,51.7
s45,5367,32.1
s45,5670,Use case 2: compounds patents
s45,5677,→
s45,6308,orange blue green
s45,6373,and
s45,7149,Bar charts Bar charts green red left right
s45,7678,et al. J Cheminform  (2015) 7:49
s46,593,"The online version of thisarticle (doi:10.1007/s13203-015-0121-2) contains supplementarymaterial, which is available to authorized users."
s46,1965,Y
s46,2823,H CO
s46,3227,P P
s46,4739,P P P P
s46,4749,P P P P
s46,4835,Mechanistic considerations
s46,6375,P P K K
s46,6440,P P P P
s46,7425,K
s46,7702,R
s46,7864,E R
s46,7865,k
s48,1521,Chromatographic conditions
s48,1984,Aspergillus luppii
s48,2269,Aspergillus  niger Rhizopus  stolonifer Cunninghamella  elegans Eurotium
s49,1135,ab ba ab b B ba a A
s49,1868,max [s ]
s49,1870,set B
s49,1886,B1 B2 B3
s49,1904,set A
s50,1951,Heavy metals distribution after biosorption
s50,4447,P. florida
s50,4459,P. ostreatus
s50,4519,P. ostreatus P. florida P. djamour P. salmoneo
s50,4601,P. sapidus
s50,4613,P. sajor caju
s50,4634,P. ostreatus
s50,4646,P. eryngii
s50,4658,P. ostreatus
s50,4707,P. ostreatus
s50,4731,P. cornucopiae
s50,4755,P. platypus
s50,4767,P. ostreatus P. tuber regium.
s50,4779,P. ferulae
s50,4791,P. ostreatus P. florida P. djamour P. salmoneo
s50,4800,stramineus P. cystidiosus
s50,4813,P. eryngii
s50,4825,P. ostreatus
