pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
1,228,18,0,0,0,0,0,0,0,0,0,0,TI,Entropy Generation in Flow of Highly ConcentratedNon-Newtonian Emulsions in Smooth Tubes,m22
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Entropy Generation in Magnetohydrodynamic MixedConvection Flow over an Inclined Stretching Sheet,m23
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Entropy Generation in Thermal Radiative Loading ofStructures with Distinct Heaters,m24
5,4008,9,0,0,0,0,0,0,0,0,0,0,TI,(cid:20)(cid:16),m24
5,4008,9,0,0,0,0,0,0,0,0,0,0,TI,(cid:17),m24
5,4008,9,0,0,0,0,0,0,0,0,0,0,TI,(cid:21),m24
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Formation of Photo-Responsive Liquid CrystallineEmulsion by Using Microﬂuidics Device,m25
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Ground-State Magnetization in Mixtures of a FewUltra-Cold Fermions in One-Dimensional Traps,m26
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Improving the Electrochemical Performance ofLiNi,m27
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,0.8,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Co,m27
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,0.15,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Al,m27
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,0.05,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,O,m27
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,2,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,in Lithium Ion Batteriesby LiAlO,m27
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,2,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Surface Modiﬁcation,m27
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,In Situ Produced Bacterial Cellulose Nanoﬁber-BasedHybrids for Nanocomposites,m28
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Inﬂuence of Stem Diameter on Fiber Diameter andthe Mechanical Properties of Technical Flax Fibersfrom Linseed Flax,m29
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Inﬂuence of Substrate Stage Temperature andRotation Rate on the Magneto-Optical Quality ofRF-Sputtered Bi,m30
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,2.1,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Dy,m30
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,0.9,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Fe,m30
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,3.9,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Ga,m30
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,1.1,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,O,m30
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,12,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,GarnetThin Films,m30
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Leakage Evaluation by Virtual Entropy Generation(VEG) Method,m31
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Luminescent Properties of Oxazine 170 PerchlorateDoped PMMA Fiber,m32
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Minor Wheat Protein Fractions Analysis by UsingCapillary Zone Electrophoresis,m33
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Numerical Study of Entropy Generation in MixedMHD Convection in a Square Lid-Driven CavityFilled with Darcy–Brinkman–ForchheimerPorous Medium,m34
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,On the Extraction of Antibiotics from Shrimps Priorto Chromatographic Analysis,m35
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Performance of Hybrid Reinforced Concrete BeamColumn Joint: A Critical Review,m36
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Performance of Segmented Thermoelectric CoolerMicro-Elements with Different Geometric Shapesand Temperature-Dependent Properties,m37
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Plasmonic Physics of 2D Crystalline Materials,m38
1,104,12,0,0,0,0,0,0,0,0,0,1,TI,2015,m39
1,118,10,0,0,0,0,0,0,0,0,0,1,TI,OPEN ACCESS,m39
1,224,18,0,0,0,0,0,0,0,0,0,1,TI,Preparation and Characterization of Chitosan-CoatedPoly(,m39
1,224,14,0,0,0,0,0,0,0,0,0,1,TI,L,m39
1,224,18,0,0,0,0,0,0,0,0,0,1,TI,-Lactic Acid) Fibers and Their Braided Rope,m39
5,4011,12,0,0,0,0,0,0,0,0,0,1,TI,Figure 1.,m39
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Preparation and Properties of Asphalt BindersModiﬁed by THFS Extracted From Direct CoalLiquefaction Residue,m40
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Quantiﬁcation of Temozolomide in NonhumanPrimate Fluids by Isocratic Ultra-High PerformanceLiquid Chromatography-Tandem Mass Spectrometryto Study Brain Tissue Penetration FollowingIntranasal or Intravenous Delivery,m41
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Resistivity and Its Anisotropy Characterization of3D-Printed Acrylonitrile Butadiene StyreneCopolymer (ABS)/Carbon Black (CB) Composites,m42
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Silicene Nanoribbons on Pb-ReconstructedSi(111) Surface,m43
1,151,13,0,0,0,0,0,0,0,0,0,1,TI,†,m43
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Structural Evolution of,m44
1,151,17,0,0,0,0,0,0,0,0,1,1,TI,Gossypium hirsutum,m44
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,FibersGrown under Greenhouse andHydroponic Conditions,m44
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,The Use of Heat-Resistant Concrete Made withCeramic Sanitary Ware Waste for a ThermalEnergy Storage,m45
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Thermal Analysis of Shell-and-Tube ThermoacousticHeat Exchangers,m46
1,131,28,0,0,0,0,0,0,0,0,0,0,TI,applied sciences,m47
1,219,18,0,0,0,0,0,0,0,0,0,0,TI,Thermal Lattice Boltzmann Simulation of Entropy Generationwithin a Square Enclosure for Sensible and LatentHeat Transfers,m47
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Thermal Performance Evaluation of Fatty Acid Esterand Parafﬁn Based Mixed SSPCMs Using ExfoliatedGraphite Nanoplatelets (xGnP),m48
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Thermodynamic Analysis of an IrreversibleMaisotsenko Reciprocating Brayton Cycle,m49
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Thermodynamic Optimization for an EndoreversibleDual-Miller Cycle (DMC) with Finite Speed of Piston,m50
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Advances and Pitfalls in the Capillary ElectrophoresisAnalysis of Aggregates of Beta Amyloid Peptides,m1
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Analysis of Hydration-Mechanical-DurabilityProperties of Metakaolin Blended Concrete,m2
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Analysis of the Efﬁcient High-Temperature In SituPhotoluminescence from GaN Layers duringEpitaxial Growth,m3
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Application of Carbon Nanotubes Modiﬁed Coatingsfor the Determination of Amphetamines by In-TubeSolid-Phase Microextraction and CapillaryLiquid Chromatography,m4
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Atangana–Baleanu and Caputo Fabrizio Analysis ofFractional Derivatives for Heat and Mass Transfer ofSecond Grade Fluids over a Vertical Plate:A Comparative Study,m5
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Changes in Properties of Cement and Lime MortarsWhen Incorporating Fibers from End-of-Life Tires,m6
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Characterization of Piezoelectric Microgenerator withNanobranched ZnO Grown on a Polymer CoatedFlexible Substrate,m7
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Cold Atoms in,m8
1,151,17,0,0,0,0,0,0,0,0,1,1,TI,U,m8
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,(3) Gauge Potentials,m8
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Comparative Evaluation of Integrated Waste HeatUtilization Systems for Coal-Fired Power PlantsBased on In-Depth Boiler-Turbine Integrationand Organic Rankine Cycle,m9
1,151,17,0,0,0,0,0,0,0,0,0,1,TI,Comparison of Miniaturized and ConventionalAsymmetrical Flow Field-Flow Fractionation (AF4)Channels for Nanoparticle Separations,m10
