filename,top,Text
e37,964,"3  Bryan Boyer, Justin W. Cook, andMarco Steinberg, In Studio: Recipesfor Systemic Change (Helsinki:Sitra, The Finnish Innovation Fund,2011); Bryan Boyer, Justin W. Cook,and Marco Steinberg, Legible Prac-tises: Six Stories about the Craft ofStewardship (Helsinki: Sitra, TheFinnish Innovation Fund, 2013).SITRA maintains a legacy websitefor Helsinki Design lab where itis possible to read and downloadmany of their publications: http://www.helsinkidesignlab.org."
e38,95,European Journal of Management and Business Economics 25 (2016) 8–14
e38,263,∗
e38,517,"The increasing complexity and turbulence of the environmentprovokes that ﬁrms should develop competitive management mod-els aimed not only at obtaining proﬁt margins in the short term, butalso to meet the balanced expectations of society and the differ-ent stakeholders involved in its activities in the long-term (Crane,Mcwilliams, Matten, Moon, & Siegel, 2008; Solano, Casado, & Ureba,2015). However, in recent decades, circumstances such as: (i) the grow-ing number of corporate ﬁscal abuses and opportunistic strategiesin the ﬁnancial landscape (Sami, Odemilin, & Bampton, 2010); (ii)the increase of social inequalities reﬂected in the poverty, hungeror discrimination among countries (De Neve, 2009); (iii) the greatpower held by multinationals (Bouquet & Deutsch, 2008); or (iv)the environmental degradation accused by the planet (Lindgreen,Maon, Reast, & Yani-De-Soriano, 2012), have generated that theparties affected by ﬁrm’s decisions and outcomes – shareholders,employees, unions, customers, suppliers, citizens, local commu-nity, government, etc. – the requirement of a greater commitmentand responsibility from organizational activities."
e38,778,"http://dx.doi.org/10.1016/j.redee.2015.11.0022444-8451/© 2015 AEDEM. Published by Elsevier España, S.L.U. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/ by-nc-nd/4.0/)."
e38,4714,"(iv) The need to analyze the longitudinal basis of the relation-ship between social responsibility activities and performanceindicators. The reason is that these social actions, until theyare perceived and treated as actions that create value forstakeholders, requires a ripening period, which necessitatesmeasuring this reaction in a large temporary space, which canbe about two or three years."
e39,83,Information Sciences 430–431 -2018 282–286
e39,345,Received 8 November 2017 Accepted 11 November 2017 Available online 15 November 2017
e39,519,"Algorithm 2 in [1] has to be revised. As an example, the following MPCM:"
e39,900,Algorithm 2
e39,913,OUTPUT for do end for for do end for for do end for
e4,149,Procedia CIRP   63  ( 2017 )  443 – 448
e4,176,The 50th CIRP Conference on Manufacturing Systems
e40,95,European Research on Management and Business Economics 22 (2016) 31–37
e40,518,"Before 1980, ﬁnancial markets were highly regulated in Sweden.Much credit ﬂowed outside the regulated market and challengedthe traditional role of banks. In response, banks tried to bypassinterest rate regulations by establishing their own ﬁnance com-panies, which formed an important part of the gray credit market(Berg et al., 1993). The term ‘gray economy’, however, refers toworkers being reimbursed under-the-table, without paying incometaxes or contributing to such public services as Social Security andMedicare. It is sometimes referred to as the underground economyor “hidden economy” in Sweden (Biljer, 1991)."
e40,778,"http://dx.doi.org/10.1016/j.iedee.2013.10.0012444-8834/© 2013 AEDEM. Published by Elsevier España, S.L.U. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/ licenses/by-nc-nd/4.0/)."
e41,83,ARAB ECONOMIC AND BUSINESS JOURNAL 8 (2013) 16–20
e41,134,ScienceDirect
e41,968,3. Empirical Study3.1 Methodology
e42,189,"International Conference on Intelligent Computing, Communication & Convergence"
e43,95,European Research on Management and Business Economics 22 (2016) 94–100
e43,263,∗
e43,778,"http://dx.doi.org/10.1016/j.iedee.2015.10.0052444-8834/© 2015 Publicado por Elsevier España, S.L.U. en nombre de AEDEM. Este es un artículo Open Access bajo la licencia CC BY-NC-ND (http://creativecommons.org/ licenses/by-nc-nd/4.0/)."
e44,97,3
e44,963,6 7
e45,86,Talanta 100 (2012) 372–376
e45,589,"Trees of the genus Pterodon , commonly known as ‘‘sucupirabranca’’ or ‘‘faveiro,’’ are native to Brazil [1–3]. The crude hydro-alcoholic extract from fruits of P. pubescens is widely used in folkmedicine because of its anti-rheumatic [4,5], antinociceptive[6–8] and anti-inﬂammatory activities [9,10]."
e46,95,Talanta 85 (2011) 681–686
e46,264,"a a , b , ∗ b , c a , b a , b d"
e47,953,Table 1
e48,95,Talanta 85 (2011) 2681– 2685
e48,264,"a a a a a , b , ∗"
e48,346,Received 9 July 2011Received in revised form 20 August 2011Accepted 23 August 2011 Available online 30 August 2011
e49,95,Talanta 88 (2012) 496– 501
e49,264,∗
e5,83,ARAB ECONOMIC AND BUSINESS JOURNAL 9 (2014) 54–60
e5,134,ScienceDirect
e5,517,Received 19 Jan-12
e5,539,2012
e5,550,Accepted 19 October 2012
e50,86,Talanta 100 (2012) 21–26
e50,353,Article history: Received 4 July 2012Received in revised form24 August 2012Accepted 27 August 2012Available online 1 September 2012
e6,87,Vibrational Spectroscopy 55 (2011) 183–187
e6,342,Received 3 October 2010Received in revised form 1 November 2010Accepted 18 November 2010Available online 1 December 2010
e6,778,0924-2031 © 2010 Elsevier B.V.doi:10.1016/j.vibspec.2010.11.007
e7,86,Talanta 100 (2012) 308–312
e7,327,Article history: Received 2 July 2012Received in revised form26 July 2012Accepted 26 July 2012Available online 4 August 2012
e8,353,Received 14 January 2013Received in revised form7 March 2013Accepted 8 March 2013Available online 15 March 2013
e9,327,Received 30 May 2014Received in revised form16 July 2014Accepted 19 July 2014Available online 27 July 2014
