filename,top,Text
a28,8284,"Closely related to online versus ofﬂine optimization is what wemay call the . On the one hand, (1) initial placement and (2) placementreoptimization must be differentiated: the former determines a placement for a newset of VMs, whereas the latter optimizes an existing placement. (The key difference isthat placement reoptimization must use migrations, which is not necessary for initial placement.) On the other hand, based on the set of VMs for which the placement isdetermined, the following three different levels can be distinguished: (1) all VMs of theCP, (2) a set of coupled VMs (e.g., the VMs implementing a given service), or (3) a singleVM. Since these are two independent dimensions, we get six possible placement tasks;all of them are meaningful, although some are rather rare (e.g., initial placement ofall VMs occurs only when a new DC starts its operation). It should also be noted that"
a28,16807,6.2. Static Placement in a Single DC
a29,9549,coda has integrated a mechanism to use distributed storage.
a29,11492,4.1. Important Concepts
a29,19120,7.3. Record/Replay for Replication
a29,20538,"—Once the guest VM is resumed, the content stored in the migration buffer is migrated"
a29,20549,ﬁrst to the replica machine.
a3,2546,2.2 The Intuition and Formalization of MT
a3,9548,"5.2 A Framework for Verification, Validation, and Quality Assessment"
a30,3771,. Click-Fraud and Cost-Per-Acquisition Auctions.
a30,4482,c c q c q q q q q
a30,4696,k
a30,6205,Nk ik
a30,6375,i
a30,6378,N
a30,6503,k
a30,7424,L
a30,9550,(cid:2)
a30,10226,AdWords and Generalized Online Matching
a30,10774,j B i k j B i
a31,4530,List the criteria.
a31,17128,6.1. Goal-Driven Philosophy Principles
a31,18996,7. CHOOSING APPROPRIATE METRICS VALIDATION CRITERIA
a32,2264,P
a32,2274,v P
a32,2284,P v
a32,3030,A A P v P
a32,3040,S G
a32,3049,P v P
a32,3059,P
a32,3061,v P
a32,3081,v
a32,4448,C
a32,6082,Let a ﬁxed proper witness tree with its root vertex labeled A.The probability p that the Galton-Watson process described above yields exactlythe tree is
a32,6474,v
a32,6538,x v x A x A x A
a32,9546,(cid:3)
a32,10220,A Constructive Proof of the General Lov´asz Local Lemma
a33,1365,user module webpage module
a33,4433,u u r r
a33,7196,"was executed separately over this graph. The AUC (area under the ROC curve) ofthe test set was measured for each algorithm. The relative score (lower percentilerank, as discussed in Section 4.2) of the “hidden” risky webpages in a descendingordered test set of webpages was examined. The average AUC of all the 10-foldswas used as a performance measure for each of the examined algorithms. Note thatthe evaluation is conservative in the sense that unlabeled risky webpages in thetest set with a zero score reduced the AUC performance, even though the algorithmcould separate those from the others well."
a34,2131,"—The use of equation solving and automatic theorem proving to dynamically inferrelations among array variables of multiple dimensions and functions of multiplearguments. In particular, we encode the problem of ﬁnding nested array relationsas a satisﬁability formula that can be efﬁciently solved by a satisﬁability modulotheories (SMT) solver."
a34,3897,2.1. Overview of DIG
a34,5385,"V X d S S T V ,d F T E F,X S E S"
a34,6382,c c c c c c
a34,7092,S S
a34,7125,"T V ,d P T ,X H P S H"
a34,7187,"// if additional information is given V ,X,d S ,"
a34,7218,S
a34,9492,4. ARRAY INVARIANTS
a34,10768,A i j B i j i j A B L
a34,11508,ALGORITHM 4:
a34,12978,A x A y A k ip q p q d d A A C d p p q
a35,5676,f X X f
a35,5798,"— We assume that the heterogeneous social media platforms ofthe same users characterize their behaviors from multiple views but should consis-tently reﬂect the same occupation type. Mathematically, ( ) should be the sameor very close with"
a35,7491,x x
a35,7493,x x
a35,10255,SVM
a36,3233,there exists an injection
a36,4485,z x i b ib s z z k x y
a36,4698,a y a a
a36,4754,a
a36,4755,b z x i b ib s z y i b ib s z b s b b s f b a a b s b s j b a f j a j b s f j b s b a y y a b j b s
a36,6196,A B
a36,6372,ts ts ts t s s
a36,6538,x y x A y B t x A
a36,7426,x I z i j
a36,8137,x y k s
a36,10226,Low Distortion Embeddings for Edit Distance
a36,10254,A B
a36,10257,N
a37,2569,u u u
a37,3345,u i u j u i u j
a37,3750,3. TRANSFER TO RANK
a37,5892,"Mathematically, we can instantiate the notation Prob( rating | examination , ( user ,"
a37,7194,esis in Section 4.7.
a37,15534,6. CONCLUSIONS AND FUTURE WORK
a37,15760,ACKNOWLEDGMENTS
a37,15799,REFERENCES
a38,3291,k k k k k
a38,3335,k k k k
a38,3739,2.1. Theoretical Background
a38,7588,R y x
a38,9468,ALGORITHM 1: [ ]
a38,9483,Input: Output:
a38,9511,if then
a38,11211,MultiShapesExtraction (MSE):
a38,15555,ALGORITHM 7:
a38,15570,Input:
a38,15639,Output:
a38,15667,for to do
a38,15727,for to do
a38,15737,if and then
a38,15798,else if and then
a38,15859,else if and then
a38,15869,for to do
a38,15913,else if and then
a38,15923,for to do
a38,15981,if then
a38,16577,5. EXPERIMENTAL SETTINGS
a38,24295,"Even in cases where both the distance measure and the centroid computation methodof -means are modiﬁed, the performance does not improve signiﬁcantly in comparisonto #NAME? #NAME? -AVG+DTW with statistical signiﬁcance in 67 of85 datasets. Both of these approaches use DTW as distance measure, but -DBA alsomodiﬁes its centroid computation method. This modiﬁcation signiﬁcantly improvesthe performance of #NAME? -AVG+DTW, with an average improvementin the Rand Index of 19%. Despite this improvement, #NAME? -AVG+ED in a statistical signiﬁcant manner. Another algorithm thatmodiﬁes both the distance measure and the centroid computation method of #NAME? -DBA, KSC is signiﬁcantly worse than -AVG+ED. We note thatthis ﬁnding contradicts our previous analysis on a subset of 48 datasets [Paparrizosand Gravano 2015], where -AVG+ED was shown to perform better in 54% of thedatasets but not in a statistically signiﬁcant manner. Our current analysis is based onalmost twice as many datasets as our analysis in Paparrizos and Gravano [2015], whichprovides substantially more evidence to the Wilcoxon test. (The -value for Wilcoxonwas very close to the conﬁdence level in Paparrizos and Gravano [2015], which resultedin considering the difference in accuracy of -AVG+ED and KSC negligible.)"
a39,4998,"The third problematic aspect of Gan and Tao [18] is that it constrains DBSCAN to Euclideandistance (Section 2.1), while the original publication clearly states “our approach works with anydistance function so that an appropriate function can be chosen for some given application” [16].All claims and proofs of Gan and Tao [18] implicitly assume the use of the Euclidean distance, andthe proposed new algorithms cannot be used with arbitrary distances; i.e., they only work for asubset of DBSCAN problems."
a39,5899,"Theorem 3.2. Let D ⊂ R ( d ≥ 3 ) be a database containing | D | = n points in R , with dimension-"
a4,6414,2.3 Triplestore Databases
a4,19707,5.1 Low-complexity Fragments
a40,1535,The remainder of this article is structured as follows. Section 2 presents a brief discussion of related work in this area. This is followed by a presentation of our research
a40,1568,One of the earliest records using the term ‘Inner Source’ is an article by Tim O’Reilly [2000].
a40,2692,Table I. Reports on Organizations that have Adopted Inner Source
a40,9546,"Open-source quality assurance practices can differ signiﬁcantly from those used inconventional software development. Peer review, which was brieﬂy mentioned, is oneof the best known practices in open-source development [McConnell 1999; Rigby et al.2012]. Feller and Fitzgerald [2002, p. 84] characterized peer review in open-source settings as ; that is, peer-review in open-source projects is a self-selected task by other interested developers [Asundi and Jayvant 2007; Rigby et al.2008]. Open-source developers are more likely to provide genuine feedback given theirinterest in the success of the project they work on, rather than doing a review becausethey were told to and possibly having to consider relationships with co-workers whenpointing out any issues with their contributions."
a40,19702,"“The driver to do this [collaboration] is to ensure that what’s implementedworks for us. It’s not to help others with that new functionality, it’s primarilyfor us. But, once it’s ﬁnished, then you’d also discuss this beforehand withthe core team that the component can go back into the platform.” (P8)"
a40,25869,ACKNOWLEDGMENTS
a40,25924,REFERENCES
a41,4530,S A S A AAT
a41,10775,adl adl P deadline d adl P d adl P deadline
a41,16408,[ ] : =
a41,19094,6.2. Veriﬁcation
a42,1516,m
a42,4480,X
a42,4699,p
a42,6203,P C X
a42,10226,Optimal Probabilistic Fingerprint Codes
a42,10746,nx nx t
a42,10751,M
a42,10754,E
a42,10769,t
a42,10777,t t
a43,5889,"4.1 Bloom Filters The main challenge we have to tackle is the number of potential candidates. Taking simple meta-data into account alone for the candidate set generation, such as the minimal and maximum valueof each column or the data type, still would lead to a vast amount of candidates to check. Ouralgorithm does not explicitly enumerate all ind candidates and thus keeps the initial candidate setof inds to check small. Instead, we create bit-signatures for each of the columns in the input thatact as fingerprints. Those fingerprints must fulfill one important criterion: If the value set of onecolumn A in an instance of R is a subset of another column B in R (ind R . A ⊆ R . B holds), thebit-signature of A shall also be a subset of the bit-signature of B . Similar hashing approaches arealready known as simhash (Charikar 2002)."
a43,9548,ALGORITHM 5: dep2refs Strategy
a44,6542,Deﬁnition C evolvable by R over D p n s n p n N R C p n R N s n D
a44,10226,Evolvability
a44,10255,Fact Coupon Collector’s Problem n M m j CC n m n m M
a45,1064,R
a45,1996,R n
a45,4509,k
a45,4603,C
a45,4611,C C
a45,4624,C y R x C y x
a45,4650,X N
a45,4660,C B x
a45,4661,x
a45,4680,i n l
a45,4692,C B x
a45,4693,x
a45,4715,V x x C
a45,4724,C V
a45,4739,S m
a45,4747,U B i u u x
a45,4766,S
a45,4778,u S U x
a45,4808,u M x u U
a45,4888,C y x C x y C C B
a45,6375,e l
a45,6540,n k
a45,10225,An Algorithm for Learning Intersections of Halfspaces
a45,10252,k e k r r
a45,10681,Naval Res. Quart. 45
a45,10690,Math. Oper.
a45,10700,Res. 31
a45,10720,APPROX-RANDOM
a45,10740,Proceedings of the Conference on Foundations of Computer Science
a45,10750,Acta Sci. Math. S z eged 33
a45,10770,Inf. Comput. 113
a46,5798,"S ( v , v ) = ,"
a46,7070,G V E X K K b T S S S S T S K
a46,7172,C c S
a46,7214,Objective function converges
a47,1960,Supervised Learning for Early Detection of Diseases.
a47,2135,increasing the sample size lowers the sample variance inverse of the covariance matrices
a47,6562,k I
a47,8285,"We are motivated to use EHR data for the early detection of mental health disorders,considering its wide accessibility and standardized use in primary care settings. Fur-ther, we are especially interested in identifying those high-risk students who have notyet received diagnosis or treatment for a mental health disorder. We thus design ourexperiments as follows."
a47,11145,Computational Time Analysis—
a47,11320,Covariance Matrix Estimation Analysis—
a48,1011,i
a48,3232,L dual L u
a48,3656,C
a48,3954,S N I S w N I S w S I S C G i n i G T y i n r R y I Q
a48,4072,i x i x
a48,4696,u m p i n v e u
a48,4752,N p
a48,6376,i n
a48,9547,C 5.14. ( )
a48,10226,Towards 3-Query Locally Decodable Codes of Subexponential Length
a48,10254,n
a49,5391,τ ( | )
a49,8131,t t H s S c CP s s C t c c TP TF c CF s c C F s s C t c c TP TF CP s c
a49,17038,8. RELATED WORK
a5,1736,2.1 Online Learning
a5,2570,2.3 Multiple-Kernel Learning
a5,5901,4.2 Bounded Online Multiple-Kernel Learning Using the SPA Algorithm
a50,5899,1 − ˆ ξ (cid:5) 1 − z (cid:4) 1 − ξ
a6,24290,5.2 Topped Queries for Bounded Rewriting
a7,5811,3.1 The Notion of Weak Monotonicity
a7,6519,3.2 The Notion of Well Designedness
a7,7197,3.3 On the Relationship between Weak Monotonicity and Well Designedness
a7,15715,6.1 The CONSTRUCT Operator
a7,16404,6.2 Capturing Monotone CONSTRUCT Queries
a7,20542,7.1 A Bit of Background on Computational Complexity
a7,25957,8.2 Query Reformulation
a8,1900,2
a9,1850,1.1. Prior and Subsequent Work
a9,3742,1.2. Motivation from Learning Theory
a9,3944,1.3. Organization
a9,9532,3.1. The Necessity of a Dependence on VC-Dimension
