pageno,top,fonts_size,hasAck,hasAt,Allcap,hasTable,hasFigure,hasRef,hasR,hasAbstract,italic,Bold,LABEL,Text,filename
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,"ANDREW MENEELY, BEN SMITH, and LAURIE WILLIAMS",a31
1,228,10,0,0,0,0,0,0,0,0,0,0,AU,ANDG ´ABOR TARDOS,a32
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,THANHVU NGUYEN and DEEPAK KAPUR,a34
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,WESTLEY WEIMER,a34
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,STEPHANIE FORREST,a34
1,194,10,0,0,0,0,0,0,0,0,0,0,AU,RAFAIL OSTROVSKY,a36
1,233,10,0,0,0,0,0,0,0,0,0,0,AU,AND,a36
1,254,10,0,0,0,0,0,0,0,0,0,0,AU,YUVAL RABANI,a36
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,ERICH SCHUBERT,a39
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,JÖRG SANDER,a39
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,MARTIN ESTER,a39
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,HANS-PETER KRIEGEL,a39
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,XIAOWEI XU,a39
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,KLAAS-JAN STOL,a40
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,PARIS AVGERIOU,a40
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,MUHAMMAD ALI BABAR,a40
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,YAN LUCAS,a40
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,BRIAN FITZGERALD,a40
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,JUN SUN,a41
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,"YANG LIU, JIN SONG DONG, YAN LIU, LING SHI, and ´ETIENNE ANDR ´E",a41
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,"FABIAN TSCHIRSCHNITZ, THORSTEN PAPENBROCK, and FELIX NAUMANN",a43
1,194,10,0,0,0,0,0,0,0,0,0,0,AU,LESLIE G. VALIANT,a44
1,213,10,0,0,0,0,0,0,0,0,0,0,AU,SANTOSH S. VEMPALA,a45
1,213,10,0,0,0,0,0,0,0,0,0,0,AU,SERGEY YEKHANIN,a48
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,"SHIN YOO, MARK HARMAN, and DAVID CLARK",a49
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,TAO YUE,a1
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,LIONEL C. BRIAND,a1
1,197,9,0,0,0,0,0,0,0,0,0,0,AU,YVAN LABICHE,a1
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,MARTIN MONPERRUS,a2
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,TSONG YUEH CHEN and FEI-CHING KUO,a3
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,HUAI LIU,a3
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,PAK-LOK POON,a3
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,DAVE TOWEY,a3
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,T. H. TSE,a3
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,ZHI QUAN ZHOU,a3
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,LEONID LIBKIN,a4
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,JUAN L. REUTTER,a4
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,ADRIÁN SOTO,a4
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,DOMAGOJ VRGOČ,a4
1,177,10,0,0,0,0,0,0,0,0,0,0,AU,"JING LU and DOYEN SAHOO,",a5
1,177,10,0,0,0,0,0,0,0,0,0,0,AU,"PEILIN ZHAO,",a5
1,177,10,0,0,0,0,0,0,0,0,0,0,AU,"STEVEN C. H. HOI,",a5
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,YANG CAO,a6
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,WENFEI FAN,a6
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,FLORIS GEERTS,a6
1,163,10,0,0,0,0,0,0,0,0,0,0,AU,PING LU,a6
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,MARCELO ARENAS,a7
1,180,10,0,0,0,0,0,0,0,0,0,0,AU,MARTIN UGARTE,a7
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,"ENGINEER BAINOMUGISHA, ANDONI LOMBIDE CARRETON, TOM VAN CUTSEM,STIJN MOSTINCKX, and WOLFGANG DE MEUTER",a8
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,AVRIM BLUM,a9
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,KATRINA LIGETT,a9
1,185,9,0,0,0,0,0,0,0,0,0,0,AU,AARON ROTH,a9
1,162,10,0,0,0,0,0,0,0,0,0,0,AU,"VINCE BÁRÁNY and BALDER TEN CATE,",a10
1,162,10,0,0,0,0,0,0,0,0,0,0,AU,"BENNY KIMELFELD,",a10
1,162,10,0,0,0,0,0,0,0,0,0,0,AU,"DAN OLTEANU,",a10
1,162,10,0,0,0,0,0,0,0,0,0,0,AU,"ZOGRAFOULA VAGENA,",a10
