filename,top,Text
m19,2040,v/v
m19,2073,v/v
m19,6384,"Pure Appl. Chem. 81 Countercurrent Chromatography: Apparatus, Theory and Applications"
m19,6449,Anal. Chem. 72 High-Speed Countercurrent Chromatography J. Chromatogr. A 244 J. Chromatogr. A 1151
m2,1470,2.1. Model for Cement Hydration
m2,2136,2.2. MK Reaction Model
m2,4260,3.1. Materials and Methods
m2,4754,3.2. Results and Discussion
m20,3745,Sil-ODA #NAME? Sil-ODA #NAME? Sil-ODA k
m20,3752,PAHs as Elutes
m20,3756,k k
m20,4649,o m
m20,4805,Prog. Polym. Sci. 28 Prog. Polym. Sci. 32 Prog. Polym. Sci. 38 Macromolecules 43 Langmuir 29 N Ind. Eng. Chem. Res. 56
m21,1312,2. System Description
m21,4140,T t T
m21,4141,t F εσ
m21,4248,A h
m21,4261,v u
m21,5892,a
m21,9688,4.3. Propagation Prediction Comparison
m21,11485,Author Contributions:
m21,12976,J. Appl. Phys. 113
m22,9549,10
m22,9550,72.21 % by volume O/W emulsion
m22,11160,1.00E-08
m22,15644,"emulsion. J. Inst. Pet. 1973 , 59 , 273–278."
m22,16408,"22 Pal, R. On the flow characteristics of highly concentrated oil-in-water emulsions. Chem  Eng.  J."
m23,1416,o
m23,1626,"u 0, T 0 as y ∞"
m23,1629,-5
m23,2132,u C T T
m23,2140,Ec
m23,3231,Conductive irreversibityViscous irreversibility Magnetic irreversibility
m23,3402,4.1. Effects of the Magnetic Field Parameter
m23,7714,aBoBecCp EcgGr JkMNs ˙ S ˙S TT x T
m24,1568,2. Mathematical Modeling
m24,3062,x
m24,3227,∂ P ∂ Y
m24,3228,∂ V ∂ X ∂ V ∂ Y
m24,3233,V Ra θ
m24,3284,q
m24,3291,δ F
m24,3293,δ ε F
m24,3344,∂ P ∂ y
m24,3767,ρρ
m25,1323,"Entropy 2017 , 19 , x FOR PEER REVIEW  2 of 8"
m25,1736,"Figure 2. ( a ) A picture of microfluidic device to generate double emulsions: and ( b ) a microscopic image during the generation of water/oil/water (W/O/W) double emulsions is shown. Figure 3. Molecular structures of Azobenzene, 5CB and MBBA.500µm(a)(b)CH3OCNC4H9Azobenzene5CBMBBA 500 µ m"
m25,6384,Opt. Express 9
m25,6423,Appl. Phys. Lett. 86
m26,1371,λ V λ E π h m λ V V E ξ ξ π V m λ ξ ξ U ξ ξ
m26,1620,(cid:17) (cid:16)
m26,1626,"x , ˆ ψ ˆ ψ"
m26,1627,x
m26,2562,φ x ξ
m26,4032,g ξ E M B
m26,4982,4.2. Deep Double-Well Conﬁnement
m26,7289,Phys. Rev. Lett. 111
m27,1218,x x x
m27,1219,x x
m27,2936,I I
m28,1518,"In the present study, both of BC-MFC and BC-sisal hybrid ﬁbrous structures were prepared usingin situ self-assembly approach in fermentation media. Tensile tests were performed to characterize thenanocomposites prepared using these hybrid structures with SPI resin. In addition, microbond testswere performed to investigate the BC/sisal hybrid ﬁbrous structure/SPI resin interfacial shear stress(IFSS) to get a deeper understanding of the effect of incorporating BC layer around the sisal ﬁbers.Higher ﬁber/resin IFSS can be expected to result in improved tensile properties of the nanocomposites.The present study also describes how MFC and sisal ﬁbers can be utilized as substrates toself-assemble high-performance BC nanoﬁbers onto their surfaces to form hybrid ﬁbrous structures viaa novel one-pot fermentation route. The two hybrids can be utilized to fabricate green nanocompositesusing plant protein/starch based or other biodegradable resins, with better mechanical properties. Once fully developed, these green composites could be suitable for many applications where conventional, petroleum-based composites are currently used, including high-end racket frames,ski poles, circuit boards, automobile interiors, etc."
m28,1924,2. Experimental
m28,4276,3.1. Mechanisms of In Situ Formation of BC-MFC and BC-Sisal Hybrid Fibrous Structures
m28,5796,"Since the effect of BC on the MFC-SPI resin IFSS was impossible to characterize directly, separateexperiments were carried out using sisal ﬁbers. Microbond tests have proven to be useful in obtainingIFSS values for such ﬁber/resin combination [31,35]. In the present case the microbeads shrink andtheir diameters decrease as the water evaporates during drying and curing. However, in the lengthwisedirection the resin grips the ﬁber preventing any shrinkage in that direction [31,35]. Figure 4 showsthe comparison of sisal ﬁber/SPI resin and BC-sisal hybrid ﬁber/SPI resin IFSS values. For sisal/SPIand BC-sisal/SPI, the IFSS values were 3.0 MPa and 3.6 MPa, respectively, a 20% increase afterself-assembling BC on sisal ﬁbers. The ANOVA test showed the p value of 0.02 at the signiﬁcance levelof 0.05 for comparison of the IFSS values for sisal/SPI and BC-sisal/SPI, indicating that the result issigniﬁcant. The reasons for the increased IFSS value can be summed up as follows: (1) increase inthe surface roughness of the sisal ﬁbers due to the presence of nanoscale BC; and (2) the potential fora large amount of hydrogen bonding between functional groups in the SPI resin and the hydroxylgroups present on the BC-sisal hybrid ﬁber surface [13,19–21]. However, since BC is very ﬂexiblebecause of its small diameter of 55 nm, there is a distinct possibility of some of it getting entrapped or incorporated in the resin and providing mechanical bonding or anchoring effect. The increased IFSS clearly indicate the beneﬁts of using self-assembled BC to modify the ﬁber surfaces [31,36]."
m28,7276,Angew. Chem. Int. Ed. 44
m29,1534,"According to Bourmaud et al. [28], the seeding density of linen ﬂax can inﬂuence the averagestem diameter. As for example, a seeding rate of 1110 plants/m produced a stem diameter of1.87 0.34 mm and a seeding rate of 2190 plants/m produced a stem diameter of 0.91 0.2 mm.They determined that sowing density had a low impact on the ﬁber’s mechanical properties untila critical value, which could be a result of ﬁber structure, chemical composition and/or a decreasein nutrients at higher seeding rates. A seeding rate of 1800 seeds/m was recommended as optimalbased on ﬁber yield, mechanical performance and plant stability."
m29,1627,"While Bourmaud et al. [28] investigated the plant densities ranging from 1110 plants/m to2190 plants/m , the plant densities for linseed ﬂax (grown for seed) are signiﬁcantly smaller. The FlaxCouncil of Canada [31] recommends that for unirrigated ﬁelds, plant densities should be no less than300 plants/m for optimum seed yield, and that densities greater than 400 plants/m can increase thechance of lodging and may not show increase in yield."
m29,6477,σ
m29,6540,d d
m29,7275,p
m29,12974,Ann. Appl. Biol. 149 Properties and Performance of Natural-FibreComposites
m3,4244,1.2. Considerations for Characteristic Photonic Effects in Thin Luminescent Layers
m3,4970,2.1. Experimental Methods and Models for Electronic Transitions in High-Temperature PL
m3,7644,3.1. Experimental and Numerical Results for Electronic Transitions
m3,10231,3.2. Experimental and Numerical Results for Photonic Effects in Thin Luminescent Layers
m30,2562,3.1. Substrate Temperature Effects
m30,10223,Opt. Mater. Express 7
m31,1624,A mathematical representation of the VEG method applied to leakage is given by
m31,1974,3. Analytical Model
m31,2069,. 1 . 1
m31,2578,h T s v P
m31,3230,m δ
m31,3413,m s s δ m s m s s m m s s m
m31,4041,ms x y
m31,4056,S δ
m31,6947,m
m32,3061,"The raw materials: Methyl Methacrylate (MMA), Benzoyl Peroxide (BP), and Oxazine 170perchlorate were supplied by Sigma-Aldrich (St. Louis, MO, USA). The stabilizer agent has beenremoved from the monomer before free radical polymerization process of preform fabrication (48 h at67–80 C). The PMMA doping was performed directly during the polymerization process (Ox170 molarconcentration 4.3 10 ) and 15 mm outer diameter preform was obtained. No visible polymerizationdefects were observed in the preform. The ﬁber (1.6 mm diameter, presented in Figure 2) wasfabricated using computer controlled optical ﬁber tower. The process parameters were as follows:furnace temperatures T = 160–185 C, preform feeding 0.3 cm/min, drawing speed 32–62 cm/min.Chosen ﬁber diameter assures high ﬂuorescence signal at low excitation laser power density whichhas to be limited since glass transition temperature of PMMA is c.a. 105 C."
m32,6397,Sensors 9 Sensors 15
m32,6449,Sensors 13
m32,6474,Acta Phys. Pol. A 127
m32,7289,Polymers 3
m33,3735,Figure 2
m33,3938,Triticum durum T. turgidum turanicum
m34,2134,∂ T ∂τ
m34,2140,divJ
m34,6533,Figure 7.
m35,16745,Table 3.
m35,16769,"AnalyticalTechnique LOD-LOQ,CC #NAME? Recovery(%)"
m35,16774,References Analytes Sample Sample Preparation
m35,23961,"LOD, LOQ, CC ,CC"
m35,23962,AnalyticalTechnique
m35,23966,Reference Analytes Sample Sample Preparation Recovery %
m36,1032,c
m36,2273,3. Scope of Previous Work
m36,6953,7.3. Cumulative Energy Dissipation
m36,10223,Eng. Struct. 32
m37,2343,T
m37,3766,j
m37,3767,κ T
m37,3768,T
m37,4281,e
m37,4285,c L ω T T ω e c L ω T ω c L ω T T
m37,4325,x L
m37,4697,T
m37,4831,c
m37,4836,x c x c
m37,4837,T x
m37,4887,κ T κ T α α j
m37,4889,κ c κ c κ κ
m37,4985,∂ T ∂ x
m37,4989,j
m37,6383,I
m37,6959,I I I Bi Sb Te Bi Te
m38,1032,p p
m38,1313,r r r E r
m38,1624,"Two cases, depending on the polarization direction of the electric ﬁeld vector, need to bedistinguished. For transverse waves, where , yielding the generic dispersion relation and more intriguingly for longitudinal waves, where k 0, it requires the particular condition where ε , ω 0, signifying that longitudinal collective oscillations can only occur at frequenciescorresponding to zeros of the dielectric function."
m38,1923,k
m38,1996,SPP light
m38,3329,r V V V r
m38,4599,a b
m38,4752,χ ω µ
m38,4833,periodic electrons in the reciprocal space is:
m38,4949,k ν ν k η
m38,5671,q G
m38,5797,"ε q , ω"
m38,5798,-11
m38,6084,K π π
m38,6383,K K π π π σ π π σ π σ π σ
m38,9455,π
m38,9482,π
m38,9701,K M
m38,12978,χ q ω h ω q
m38,13843,q
m38,25785,2014
m38,25971,2018
m38,26006,2016
m38,26044,2015
m38,26057,2018
m39,1881,2015 382
m4,2271,2.1. Reagents and Solutions
m4,2517,2.2. Apparatus and Chromatographic Conditions
m4,3233,2.4. Derivatization of the Amphetamines
m4,3343,2.5. Analysis of Real Samples
m4,3767,3.1. Optimization of the IT-SPME and Chromatographic Conditions
m4,4283,3.2. Evaluation of the Extraction Efﬁciencies
m4,7715,3.3. Application to the Quantiﬁcation of Amphetamines in Oral Fluid Samples
m4,9458,3.4. Utility
m40,1629,study. The experimental scope of this study was the following:
m40,2339,3.2. Tetrahydrofuran Soluble Fraction (THFS)
m40,7594,T A B lg
m40,7715,GTS lg G*/sin δ T GTS GTS
m40,9445,STS lg (S) STS STS
m40,9715,STS
m40,12976,Bull. Chin.Ceram. Soc. 36 China J. Highw. Transp. 26
m41,1154,in situ
m41,1967,v v v
m41,4132,Figure 1. A B
m42,1924,2. Materials and Methods
m42,10223,Rapid Prototyp. J. 7
m43,1127,z
m43,6397,Appl. Surf. Sci. 373
m43,6410,Phys. Rev. B
m43,6423,85
m43,6449,Nano Lett. 12
m43,6474,Phys. Rev. B 91
m43,6565,J. Phys. Condens. Matter 28
m43,7276,Appl. Phys. Lett. 102
m44,1362,2.1. Cotton Growth
m44,2125,3. Results and Discussion
m44,2549,3.2. Micromorphological Characterization of G. hirsutum Fibers Development between 10–51 dpa
m44,3409,3.3. FT-IR ATR Characterization of G. hirsutum Fibers Development between 10–51 dpa
m44,4071,G. hirsutum
m45,4149,P Q T
m46,1517,"For heat transfer analysis, a local heat transfer coefﬁcient is deﬁned as the ratio of the heat transferper unit area to the temperature difference between the surface and “bulk” ﬂuid adjacent to the surface.However, in practice, a global heat transfer coefﬁcient derived from a lumped analysis of the heatexchanger (UA-LMTD or effectiveness-NTU methods) is utilized [12].The surface area, A , of the heat exchanger is expressed as"
m46,1628,"Q is the heat transfer rate, T denotes the log-mean temperature and U is the overall heat"
m46,1964,T T T
m46,2553,h
m46,3232,U p A f f γ a (cid:101) ρ
m46,3342,E dx
m46,4239,E ωρ L d A
m46,4243,U dx
m46,4276,γ γ (cid:101)
m46,4277,E ω d A p L
m46,4281,f p dx
m46,4329,E E E
m46,4815,p T a γσ kc QL k c ρ f δ
m48,1362,2.1. Materials
m48,2546,3.1. Microstructure of the Fatty Acid Ester and Parafﬁn Based Mixed SSPCMs
m48,2565,n
m48,2566,n 3.2. FT ‐ IR Analysis of the Fatty Acid Ester and Paraffin Based Mixed SSPCMs n n n n n
m48,3580,Bonding Wave number range (cm )
m48,4139,Table 3.
m48,4241,3.3. Thermal Properties Analysis
m48,4261,n n n n n
m49,1129,"performance analyses and optimizations using FTT for simple [25–29], regenerated [30–34], intercooled and regenerated [35,36], combined Brayton and inverse Brayton[37], multi-stage intercooled and regenerated [38] and reciprocating Brayton cycles [39,40], by selecting the P, η , and ecological function as optimization objectives, considering HTL and/or IILs has been published. Based on References [7,40], an irreversible model of the Maisotsenko reciprocating Brayton cycle (MRBC) will be established using the FTT theory with considerations of HTL, piston friction loss (PFL), and IILs in this paper. A calculation flowchart of the P and η of the cycle will be provided, and the effects of the pressure ratio, the maximum temperature of the cycle, the outlet temperature of humid air at the air saturator (AS), the outlet temperature of exhaust gas at AS, and the MFR of the injection of water to the performance of cycle will be analyzed by detailed numerical examples. 2. Cycle Model and Performance Analyses of Irreversible Maisotsenko Reciprocating Brayton Cycle The configuration of irreversible MRBC is shown in Figure 1 [7]. The operational scheme of AS is shown in Figure 2 [5]. Firstly, fresh air is compressed adiabatically, when the air, after being compressed, is separated into three strands and enters the bottom section of AS for heating and humidifying. All of the air streams are chilled down to the dew point temperature of the inlet air of AS by evaporation of water indirectly. One part of the airstreams is heated up and humidified to the saturation point sequentially in the bottom section of AS. The others blend and arrive at the above section of AS directly. Cooled dry air is heated up and humidified by utilizing the available waste heat from the expander exhaust gas afterwards in the top section of AS. In succession, humid air strands are mixed together and heated up before entering the cylinder in the above section of AS."
m49,2583,m p p p
m49,3229,π p p p p
m49,3342,T yT
m49,4246,h h h h T > T
m49,4285,T T
m49,4330,m h m h m h m h m h m h m h m h m h m h m h
m49,4981,dW dt
m49,4982,dXdt dXdt
m49,4986,µ v
m49,4987,P µ
m49,6382,T P π η π π T T π T T T P P π P η π η π η T
m50,1032,L L
m50,1518,"Some scholars have also performed thermodynamic optimization for Dual-Miller cycle (DMC)engines. Gonca et al. [89] carried out a study on P and η for an air-standard irreversible DMCwith internal irreversibilities. Ust et al. [90] took internal and external irreversibilities into accountto optimize the exergy output and exergetic performance coefﬁcient of an irreversible DMC.Gonca et al. [91] examined and analyzed the effects of HT on P and η for an irreversible DMC withHT loss and internal irreversibilities. Gonca [92] considered internal irreversibilities to performan optimization study on Diesel-Miller cycle (DiMC), Otto-Miller cycle (OMC) and DMC using themaximum power output and power density criteria, as well as the maximum thermal efﬁciency.Gonca and Sahin [93] considered ﬁnite rate of HT, HL and internal irreversibilities to analyzeand optimize ECOP of irreversible ICE cycles, such as Dual-Diesel cycle (DDC), OMC and DMC. Wu et al. [94–96] established air-standard irreversible DMC models with constant speciﬁc heat [94], linear variable speciﬁc heat ratio [95] and nonlinear variable speciﬁc heat ratio [95] of working ﬂuid,respectively, analyzed and optimized P , η and E of the cycles. You et al. [97] replaced the two reversibleadiabatic processes of the DMC with two polytropic processes, studied P , η and E of the cycle."
m50,2561,Q U F t mC T T mC ε T T
m50,3281,ρ V V T T
m50,3412,ε T
m50,3946,t
m50,3947,x
m50,3998,t y
m50,4098,τ t t t t t t
m50,4109,ε ε T T ε ε ε T T b y ε
m50,4132,b y ε
m50,4151,ε ε T T ε ε ε T T
m50,4155,a x
m50,4621,mC k ε ε ε T T k ε ε ε T T
m50,4623,S
m50,4660,σ
m50,4759,E
m50,4781,L u T σ mC T k ε ε ε T T T T k ε ε ε T T T T T T T T
m50,4786,E P
m50,4987,T T ε η P E
m50,5114,a x
m50,5505,P E
m50,5593,b y ε ε
m50,5794,= -40
m50,5799,[( − )( ) + ( )] · ( + ) [( − ) + ( )] − ( + ) +
m50,6382,T T T T ε ε η P E
m50,6471,P
m50,6477,ε T T ε T T b y ε T T b y ε ε T T
m50,6489,ε ε T T a x
m50,6493,ε T T
m50,6557,E
m50,6563,ε T T ε T T b y ε T T b y ε ε T T
m6,1362,2.1. Materials
m6,3357,2.2. Tests and Results
m6,8495,3.1. Consistency and Bulk Density
m6,9493,3.3. Dynamic Young Modulus
m6,9658,3.4. Water Absorption
m8,4324,3.2. Metal–Insulator Transition for Irrational Flux
m8,6383,4.1. Spectrum for Rational Flux
m8,6953,4.2. Superﬂuid–Insulator Transition of Ultracold Bosons
m9,2557,2.1. The Reference Coal-Fired Power Plant
m9,3061,2.2. The Case with In-Depth Boiler-Turbine Integration
m9,4151,2.3. The Case with ORC for Waste Heat Recovery
m9,4884,2.4. The Case with In-Depth Boiler-Turbine Integration and ORC
m9,6993,3.2. Exergy Analysis
m9,7597,3.3. Economic Analysis
m9,9488,4.1. The Selection of ORC Working Fluid
m9,10255,4.2. Exergy Analysis
m9,12984,4.3. Economic Analysis
