filename,top,Text
m35,17614,"Sample (3 g) homogenized, 7 mL ACN added, centrifugation(10 min, 3900 G, 4 C). Supernatant applied to cartridge (10 mL Chem-Elut, 5 min), elution (15 mL and 10 mL CH Cl ), evaporation(dryness, 45–50 C), residue re-suspended (5 mL hexane:ethylacetate, 50:50 : ), extract loaded (pre-conditioned SPE cartridge,500 mg, 3 cc). SPE cartridge washed (3 mL ethyl acetate), eluting(3 mL ethyl acetate:MeOH, 50:50 / ), evaporation (dryness, N ,45–50 C), dissolved (300 µ L HPLC grade water).Samples (10 g), spiked, placed statically (15 min), phosphate buffer(40 mL, 0.05 mol/L, pH 7.0) added, vortexed (2 min), sonicated(15 min), centrifuged (1.4 ˆ 10 , 10 min). Supernatant transferred,to precipitate proteins TCA in water (3 mL, 15%) added, vortexed(2 min), centrifugation (1.4 ˆ 10 , 10 min), ﬁltered (microﬁlters,0.45 µ m). Eluent samples from MISPE cartridges evaporated(dryness, N ), re-dissolved (mobile phase)."
m35,17636,CAP andCAPglucuronide
m35,17641,"honey andprawns Biacore Q biosensor,LC–MS/MS"
m35,17645,-
m35,17646,[56]
m35,17651,"LC-MS/MS: CC ( µ g/kg): 0.09, CC ( µ g/kg): 0.17"
m37,4782,c c
m37,14036,"23. Callen, H.B. The Application of Onsager’s Reciprocal Relations to Thermoelectric, Thermomagnetic, and"
m37,14048,"Galvanomagnetic Effects. , , 1349–1358."
m37,14062,"24. Goupil, C.; Seifert, W.; Zabrocki, K.; Müller, E.; Snyder, G.J. Thermodynamics of Thermoelectric Phenomena"
m37,14074,"and Applications. , , 1481–1517.Seifert, W.; Ueltzen, M.; Müller, E. One-dimensional Modelling of Thermoelectric Cooling. , , 277–290.Seifert, W.; Pluschke, V. Maximum cooling power of graded thermoelectric cooler. , , 1416–1425."
m37,14087,25
m37,14113,26
m37,14139,"27. Meng, F.; Chen, L.; Sun, F. Effects of temperature dependence of thermoelectric properties on the power and"
m37,14152,"efﬁciency of a multielement thermoelectric generator. , , 137–150."
m38,4682,grapheneMoS phosphorene HexagonalHexagonalRectangular 2.463.154.62 0.001.800.98 0.001.050.63
m38,7443,ω q
m38,7444,q
m38,13187,00.20.40.60.81 00.40.81.2 0.1380.0230.0460.0690.0920.1150.1610.1840.207
m38,15577,q n
m38,15737,00.20.40.60.81 -0.500.51 Interband
m38,19602,h ω (eV) q (Å ) h ω (eV) q (Å ) Γ Y Γ X
m38,19658,V
m38,19831,h ω (eV) q (Å ) h ω (eV) q (Å ) Γ Y Γ X
m38,20100,"The electron-energy loss function of monolayer phosphorene for different values of alongthe Γ and Γ directions (upper panel). In the bottom panel, the plasmon modes corresponding to thepeaks in the EEL function in the upper panel are plotted. In this case, the Fermi level is shifted up by0.1 eV, corresponding to 3.9 10 cm ."
m38,20162,V
m38,20385,"( , ) Top and side view of the atomic structure of bilayer phosphorene (BLP). ( ) The band structure of bilayer phosphorene along the high symmetry Γ directions. The Fermi level is setat 0 eV. The optimized interlayer separation between the closest phosphorus atoms is indicated with ,being 3.56 Å."
m38,21543,-1 V Å
m38,21733,The optical (black dots) and acoustic plasmon modes (red diamond) of bilayer phosphorenethat correspond to the peaks in the EEL functions in the upper panel for 3.2 10 cm ( 0.05 eV) along the armchair direction. The black line shows the boundary of the electron-holecontinuum.
m38,22178,Zahra Torbatian would like to thank the Iran National Science Foundation for their supportthrough a research grant. This work is also partially supported by the Iran Science Elites Federation.
m38,22204,Reza Asgari conceived and designed the paper; Zahra Torbatian and Reza Asgari analyzedthe data and wrote the paper.
m38,22438,The authors declare no conﬂicts of interest.
m38,22483,"1 Bohm, D.; Pines, D. A Collective Description of Electron Interactions: III. Coulomb Interactions in aDegenerate Electron Gas. , , 609, doi:10.1103/PhysRev.92.609.Landau, L. On the vibrations of the electronic plasma. , , 25.Ritchie, R.H. Plasma Losses by Fast Electrons in Thin Films.doi:10.1103/PhysRev.106.874.Koppens, F.H.L.; Chang, D.E.; de Abajo, F.J.G. Graphene Plasmonics: A Platform for Strong Light—MatterInteractions. , , 3370–3377, doi:10.1021/nl201771h.Fer, Z.; Rodin, A.S.; Andreev, G.O.; Bao, W.; McLeod, A.S.; Wagner, M.; Zhang, L.M.; Zhao, Z.; Thiemens, M.;Dominguez, G.; et al. Gate-tuning of graphene plasmons reveald by infrared nano-imaging. , , 82–85, doi:10.1038/nature11253.Chen, J.; Badioli, M.; Alonso-González, P.; Thongrattanasiri, S.; Huth, F.; Osmond, J.; Spasenovi´c, M.;Centeno, A.; Pesquera, A.; Godignon, P.; et al. Optical nano-imaging of gate-tunable graphene plasmons. , , 77–81, doi:10.1038/nature11254.Lundeberg, M.; Gao, Y.; Asgari, R.; Tan, C.; Duppen, B.V.; Autore, M.; Alonso-Gonzalez, P.; Woessner, A.;Watanabe, K.; Taniguchi, T.; et al. Tuning quantum nonlocal effects in graphene plasmonics. , , 187–191, doi:10.1126/science.aan2735.Bostwick, A.; Speck, F.; Seyller, T.; Horn, K.; Polini, M.; Asgari, R.; MacDonald, A.H.; Rotenberg, E.Observation of Plasmarons in Quasi-Free-Standing Doped Graphene. , , 999–1002.Kasry, A.; Ardakani, A.A.; Tulevski, G.S.; Menges, B.; Copel, M.; Vyklicky, L. Highly efﬁcient ﬂuorescencequenching with graphene. , , 2858–2862."
m38,22509,2.3.
m38,22522,", , 874,"
m38,22548,4
m38,22574,5
m38,22612,6
m38,22651,7
m38,22690,8
m38,22716,9
m38,22742,"10. Gaudreau, L.; Tielrooij, K.J.; Prawiroatmodjo, G.E.D.K.; Osmond, J.; de Abajo, F.J.G.; Koppens, F.H.L.Universal distance-scaling of nonradiative enegy transfer to graphener. , , 2030–2035.11. Principi, A.; Carrega, M.; Asgari, R.; Pellegrini, V.; Polini, M. Plasmons and Coulomb Drag in"
m38,22780,"Dirac/Schroedinger Hybrid Electron Systems. , , 085421.Faridi, A.; Asgari, R. Plasmons at the LaAlO /SrTiO interface and Graphene-LaAlO /SrTiO double layer. , , 165419."
m38,22793,12
m38,22819,"13. Loudon, R. The propagation of electromagnetic energy through an absorbing dielectric. , ,"
m38,22832,"233, doi:10.1088/0305-4470/3/4/515."
m38,22845,"14. Maier, S.A. ; Springer: Boston, MA, USA, 2007.15. Wang, Y.; Plummer, E.W.; Kempa, K. Foundations of Plasmonics."
m38,22858,", , 799–898,"
m38,22871,doi:10.1080/00018732.2011.621320.
m38,22883,"16. Garcia de Abajo, F.J. Graphene Plasmonics: Challenges and Opportunities. , , 135–152,"
m38,22897,"doi:10.1021/ph400147y.Jablan, M.; Sljaˇci´c, M.; Buljan, H. Plasmons in Graphene: Fundamental Properties and Potential Applications. , , 1689–1704, doi:10.1109/JPROC.2013.2260115."
m38,22909,17
m38,22935,"18. Yan, H.; Low, T.; Zhu, W.; Wu, Y.; Freitag, M.; Li, X.; Guinea, F.; Avouris, P.; Xia, F. Dampingpathways of mid-infrared plasmons in graphene nanostructures. , , 394–399,doi:10.1038/nphoton.2013.57."
m38,22974,"19. Goncalves, P.A.D.; Peres, N.M.R. ; World Scientiﬁc Publishing:"
m38,22987,"Singapore, 2016."
m38,23000,"20. Tame, M.S.; McEnery, K.R.; Özdemir, S.K.; Lee, J.; Maier, S.A.; Kim, M.S. Quantum plasmonics."
m38,23013,", , 329–340, doi:10.1038/nphys2615.Sholl, D.S.; Steckel, J.A. ; Wiley-Interscience: New York, NY,USA, 2009."
m38,23026,21
m38,23051,"22. Parr, R.G.; Yang, W. ; Oxford: New York, NY, USA, 1989. 23. Kohn, W.; Sham, L.J. Self-Consistent Equations Including Exchange and Correlation Effects. ,"
m38,23077,", A1133, doi:10.1103/PhysRev.140.A1133."
m39,3040,(cid:2868) (cid:2869) (cid:2868)
m39,6341,Fibers 3
m39,7233,Fibers 3 3.5. Degradation Properties
m40,2283,57 8
m40,2284,6410 Residue After Rolling ThinFilm Oven Test (RTFOT) Residual penetration ratio/%10 C Residual ductility/cm
m40,4055,Y
m40,4783,5.1. OATS Analysis Results
m40,5663,5.2. GCA Analysis Results
m45,8639,The relation of the temperature drop as a function of the cooling time during the second stage of the experiment; designations are the same as for Figure 4
m46,8263,E
m47,9587,"although the inner part of the simulation domain is dominated by the fluid friction irreversibility. We S decreases quite sharply until Pr 5 = , from which it reaches its constant value, which stays find that,  from  which  it  starts  to  increase"
m48,3199,n n n
m49,8267,η P Q Q
m50,4059,A L V A a b
m50,7345,P
m50,14049,39
m50,14074,40
m50,14100,"41. Labrecque, R. Exergy as a useful variable for quickly assessing the theoretical maximum power of salinity"
m50,14113,"gradient energy systems. , , 798–806. [CrossRef]"
m50,14126,"42. Açıkkalp, E.; Caner, N. Performance assessment of an irreversible nano Brayton cycle operating with"
m50,14139,"Maxwell-Boltzmann gas. , , 93. [CrossRef]"
m50,14152,"43. Açıkkalp, E. Exergetic sustainability evaluation of irreversible Carnot refrigerator."
m50,14165,", , 311–320. [CrossRef]"
m50,14178,"44. Chen, L.G.; Sun, F.R.; Chen, W.Z. Finite time exergoeconomic performance bound and optimization criteria"
m50,14190,"for two-heat-reservoir heat engine. , , 233–235. (In Chinese)"
m50,15587,Thermodynamics with Finite Speed and Thermodynamics in Finite Time
m50,15613,"82. Petrescu, S.; Feidt, M.; Enache, V.; Costea, M.; Stanciu, C.; Boriaru, N. Uniﬁcation perspective of ﬁnitephysical dimensions thermodynamics and ﬁnite speed thermodynamics. , ,245–254. [CrossRef]"
m50,15652,"83. Yang, B.; Chen, L.G.; Sun, F.R. Performance analysis and optimization for an endreversible Carnot heat"
m50,15664,"pump cycle with ﬁnite speed of the piston. , , 1133–1140.Feng, H.J.; Chen, L.G.; Sun, F.R. Optimal ratios of the piston speeds for a ﬁnite speed endoreversible Carnotheat engine cycle. , , 135–140.Feng, H.J.; Chen, L.G.; Sun, F.R. Optimal ratios of the piston speeds for a ﬁnite speed irreversible Carnotheat engine cycle. , , 321–335. [CrossRef]"
m50,15677,84
m50,15703,85
m50,15729,"86. Chen, L.G.; Feng, H.J.; Sun, F.R. Optimal piston speed ratio analyses for irreversible Carnot refrigerator andheat pump using ﬁnite time thermodynamics, ﬁnite speed thermodynamics and direct method. , , 105–112. [CrossRef]"
m50,15768,"87. Hosseinzade, H.; Sayyaadi, H.; Babaelahi, M. A new closed-form analytical thermal model for simulatingStirling engines based on polytropic-ﬁnite speed thermodynamics. , , 395–408.[CrossRef]"
m6,2081,Fibers with optical microscopy.
